image,title,likes,date
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/engage-banner-1.jpg","Journey to better guest satisfaction: Why digitisation is the shortcut you need",0,"December 16, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/7-tips-for-a-booking-friendly-hotel-website-blog-banner.jpg","7 Tips for A Booking-friendly Hotel Website",0,"December 12, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/12/Top-banner-2.jpg","The Problem In Paradise: What The Hotels Of Maldives Need To Know",0,"December 6, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/11/sentiment-mapping-1-1.jpg","The Good Side Of AI: Read Between The Lines To Understand Your Guests’ Feelings",1,"November 11, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Preparing-for-the-Future-of-Air-Travel-Demand.jpg","Preparing for the Future of Air Travel Demand",1,"November 4, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/11/Digital-Hosp_Banner-1-scaled.jpg","Digital Hospitality: No Longer An Oxymoron",1,"November 3, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Peak-Experience-For-Peak-Season.webp","Peak Experience For The Peak Season",1,"October 27, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Forward-looking-Insights-on-Travel-Demand-Top-Trending-Cities-in-Asia.webp","Forward-looking Insights on Travel Demand: Top Trending Cities in Asia (Oct – Dec 2022)",1,"October 24, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Guest-Dissatisfaction.webp","Guest Dissatisfaction: De-mystified",1,"October 19, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/beyond-just-blog-img.webp","Beyond Just Emojis: Leveraging WhatsApp To Improve Guest Experience",1,"October 11, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/guests-experience.webp","Experiences Above All:  The Long and Short of Guest Experiences",1,"October 6, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/Rategain-Partnership.webp","Humans Of RateGain: Q&A With Mark Haywood",1,"October 4, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/10/ezgif.com-gif-maker-6.webp","India’s Festive Season Travel Outlook",0,"October 3, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Productivity-For-The-Front-Desk-What-Has-Changed.webp","Productivity For The Front Desk: What Has Changed",0,"September 27, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Drive-more-bookings.webp","How Can Scoring Content Help Hotels Drive More Bookings",0,"September 20, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/New-Data-Sources-that-can-help-commercial-teams-make-better-decisions-1.webp","New Data Sources To Help Commercial Teams Make Better Decisions",0,"September 20, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/09/Hotel-Online-Bookings-Can-Be-More-Profitable.webp","Hotel Online Bookings Can Be More Profitable",0,"September 20, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/08/Post-pandemic.webp","Bridging Silos in Commercial Teams Post Pandemic",0,"August 25, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/08/Data-Transparency.webp","Data Transparency: The New Way to Collaborate in Commercial Teams",0,"August 25, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/07/Are-Middle-East-Hoteliers-Ready-for-the-Next-Big-Shift.jpg","Are Middle East Hoteliers Ready for the Next Big Shift?",0,"July 18, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Blog-En-2-1.jpg","Artificial Intelligence in the Hospitality Industry : The Future",0,"July 13, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Blog-En-1.jpg","What is Engage-AI? What are the benefits of using Engage-AI?",2,"July 7, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Enjoy-greater-conversions-by-offering-Mobile-Rates-to-your-prospective-customers.jpg","Enjoy Greater Conversions by Offering Mobile Rates to your Prospective Customers",2,"June 30, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/06/Improving-Business-by-Offering-Country-Rates-to-Prospective-Customers.jpg","Improving Business by Offering Country Rates to Prospective Customers",2,"June 21, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/05/The-Role-of-Metasearch-in-Pandemic-Recovery.jpg","The Role of Metasearch in Pandemic Recovery",2,"May 31, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/Actionable-Accurate-Demand-Intelligence-for-DMOs-and-DMCs-1.jpg","Why Forward-looking Demand Intelligence is all the More Important for a Destination and it's DMO Today?",2,"March 31, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/RateGain-RezGain-Become-a-Genius-and-drive-sales-banner.jpg","How to Become a Genius and Drive-up Hotel Visibility and Occupancy Rates!",2,"March 10, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/03/Leveling-up-Demand-Forecasting-through-Airline-Traveller-Forecast-3.jpg","Airline Traveler Forecast: Can it help in anticipating demand better?",2,"March 9, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2022/01/AirGain-new-blog.jpg","How can User Experience Help Revenue Managers? Ask AirGain",2,"January 13, 2022"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/12/RateGain-Blog-Booking-Travel-Manifesto-for-2022.jpg","The Travel Manifesto for 2022",2,"December 24, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/10/Data-Driven-1.jpg","Marketing Technology in a Data-Driven Era",5,"October 22, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/10/Usability-and-Accessibility-How-they-are-making-AirGain-smarter-for-you.jpg","Usability and Accessibility – How they are making AirGain smarter for you!",5,"October 5, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/10/Building-a-Culture-of-Empowerment.jpg","Building a Culture of Empowerment",5,"October 4, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/Is-The.jpg","Is The Future Of Forecasting Clear For Revenue Managers?",5,"September 29, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/Directly-Manage-Rooms-and-Rates-from-RateGains-Channel-Manager-UI-to-Booking-com-2.jpg","Upcoming Launch: The New Room – Rate Management API will Help Distribution Teams Directly and Quickly Create/Retrieve a Multitude of Room Rate Types from RezGain",5,"September 28, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/How-revenue-managers-can-be-future-ready-for-the-next-crisis.jpg","How Revenue Managers Can Be Future Ready For The Next Crisis",5,"September 23, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/How-Can-New-Airlines-Thrive-In-A-Post-Covid-World-.jpg","How Can New Airlines Thrive the Post- Covid World",5,"September 3, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/How-to-Use-a-Channel-Manager-for-your-Hotel-Operations-if-You-have-Only-15-or-30-Minutes-in-the-Day.jpg","Making Your Hotel Channel Manager Adapt to Your Day",5,"September 1, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/09/CarGain-Canvas.jpg","CarGain Canvas: Analytics that give you 360 degree control over your market",5,"September 1, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/07/What-signals-is-the-summer-of-2021-giving-car-rentals.jpg","What Signals is the Summer of 2021 Giving Car Rentals?",0,"July 8, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/06/Inter-blog-1.jpg","WHAT ARE YOUR PRONOUNS?",0,"June 25, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/06/Unearthing-the-power-and-simplicity-of-bulk-update-and-report-generation-on-AirGain-2.jpeg","Bringing More Speed and Agility to Airline Pricing for the Post-COVID Revenue Manager",0,"June 15, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/05/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg","The Current State of Airline Pricing post-Covid",0,"May 3, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg","How can hoteliers get 2021 right with a solid pricing strategy as volatility in recovery persists",0,"May 3, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/Why-we-data-story.jpg","Why We Must Tell a Visual Data Story",0,"April 30, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2021/04/The-Revenue-Management-Checklist-for-2021-3.jpg","Airlines Revenue Management Checklist for 2021",0,"April 29, 2021"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Cap-on-wedding-guests-might-pinch-but-its-a-necessary-evil-3.jpg","Cap on Wedding Guests Might Pinch, But It's a Necessary Evil",0,"December 25, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/We-have-been-profitable-since-inception-3.jpg","We have been Profitable Since Inception: Yogeesh Chandra- Global Head of Corporate Development, RateGain",0,"December 22, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Some-employees-are-getting-a-new-job-1.jpg","Some Employees are Getting a New Job…At Their Old Job",0,"December 21, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Hospitality-Banner-no-cta.jpg","Visioning The Post-COVID Era In Revenue Management",0,"December 21, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/New-Deal-Europe-Weekly-Update-on-Tourism-to-the-Balkan-Region-Week-24-1.jpg","50% Rise in Bookings Not Enough for India to Catch Up With Global Recovery",0,"December 21, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Tech-skills-that-can-rebuild-the-travel-industry-1.jpg","Tech Skills That can Rebuild the Travel Industry",0,"December 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/After-China-can-Revenge-Travel-happen-in-India-1.jpg","After China can 'Revenge Travel' Happen in India?",0,"December 18, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Travel-hospitality-sector-will-take-12-15-months-to-cross-pre-Covid-level-hiring-figures-Industry-leaders-1.jpg","Travel & Hospitality Sector Will Take 12-15 Months To Cross Pre-covid Level Hiring Figures: Industry Leaders",0,"December 16, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/What-Hotels-Need-to-Know-About-the-Staycation-Boom-1.jpg","What Hotels Need to Know About the Staycation Boom",0,"December 16, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Linkedin-no-cta.jpg","Here’s How Hoteliers Can Attract New Travelers in the Post-COVID Era",0,"December 16, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/How-airline-revenue-management-and-pricing-teams-respond-to-revenue-volatility-1.jpg","How Airline Revenue Management and Pricing Teams Respond to Revenue Volatility?",0,"December 15, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Revenue-volatility-in-airlines-is-here-to-stay-1.jpg","Revenue Volatility in Airlines is Here to Stay: What can Revenue & Pricing Teams do About it?",0,"December 15, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/These-New-Car-Rental-Subscription-Programs-Will-Get-You-There-2.jpg","These New Car Rental Subscription Programs Will Get You There",0,"December 15, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/Pardon-me-your-politics-are-showing-1.jpg","Pardon me, your politics are showing",0,"December 12, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/12/New-Deal-Europe-Weekly-Update-on-Tourism-to-the-Balkan-Region-Week-24-1.jpg","New Deal Europe Weekly Update on Tourism to the Balkan Region, Week 24",0,"December 12, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/10/full-demand-banner-blog-1.jpg","See the Green Shoots of Recovery with Smart Distribution’s latest addition “Future Demand”",0,"October 21, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/10/Seven-Tactics-to-Keep-your-Hotels-Distribution-Healthy-and-Highly-Profitable-1.jpg","Seven Tactics to Keep your Hotel's Distribution Healthy and Highly Profitable",0,"October 7, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/Bespoke-Strategies-for-Opening-the-Doors-to-the-European-Market.jpg","Bespoke Strategies for Opening the Doors to the European Market",0,"August 25, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/A-New-Era-of-Exploration-is-Coming-to-Hoteliers.-Stay-Tuned.jpg","A New Era of Exploration is Coming to Hoteliers. Stay Tuned!",0,"August 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/08/millienium-1.jpg","Perspectives with Saurabh Prakash: How Hotels Can Get Digital Right for Recovery",0,"August 14, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Spice-Blog-Blog.jpg","Perspectives with Debojo: How Survival Became A Success Metric at SpiceJet",1,"July 22, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/UK-Blog-Banner-1.jpg","Strategies for Hoteliers to Get Back to Business for UK Market",1,"July 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Blog-Banner-EU-1.jpg","Strategies for Hoteliers to Get Back to Business for Europe Market",1,"July 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/07/Perspectives-8-with-Ajay-Bakaya-Managing-Director-Sarovar-Hotels-and-Resorts.jpg","Perspectives #8 with Ajay Bakaya, Managing Director, Sarovar Hotels and Resorts",1,"July 14, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/Global-Aviation-Banner.jpg","Re-Taking The Skies : What Can Commercial Teams Do To Gear Up For A Full Return Of Airline Travel In The New Normal",1,"June 30, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/React-to-Competitive-Prices-in-Real-Time-with-RG.jpg","React to Competitive Prices in Real Time with RateGain’s OPTIMA MarketDrone",1,"June 15, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/06/Hospitality-net-banner.jpg","Watch Your Language! Content in the New Hospitality Landscape",1,"June 2, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/05/Keeping-Lights-On-During-CoronaVirus-Crisis.jpg","Keeping Lights on During the Current COVID Crisis!",1,"May 5, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/04/distribution-blog-1200x628-2-1.jpg","Hoteliers, Spot New Markets to Create New Revenues in a Post-COVID 19 World",1,"April 23, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/04/Social-Media-During-COVID-19-Tourism-Brands-That-Got-It-Right.jpg","Social Media During COVID-19: Tourism Brands That Got It Right",2,"April 21, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/03/Covid-Blog.jpg","We Are Bracing Ourselves: Are You?",2,"March 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/How-to-Capture-Rate-Integrity-Issues-in-the-Most-Simplified-Way-copy-1024x536-1.jpg","How to Capture Rate Integrity Issues in the Most Simplified Way",2,"March 11, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/accpteable.jpg","Top 3 Rate Disparity Cases Acceptable to a Revenue Manager",2,"March 4, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Rate-Integrity-A-Brand-New-Way-of-Increasing-Direct-Bookings-.jpg","Rate Integrity: A Brand New Way of Increasing Direct Bookings",2,"February 27, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Why-Choose-Rate-Intelligence-Over-Rate-Shopping-1.jpg","Why Choose Rate Intelligence Over Rate Shopping?",2,"February 19, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/02/Why-a-Rate-Intelligence-Experience-Should-Have-the-Best-Art-Science-Behind-it-v2-copy-1.jpg","Why a Rate Intelligence Experience Should Have the Best Art & Science Behind it",2,"February 5, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/Distribution-blog-banner.jpg","Our Point of View on the Modern Age Distribution Ecosystem",2,"January 31, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/HR-blog.jpg","Are You Leading A Future-Ready HR?",2,"January 29, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/5-Ways-to-Ace-Hospitality-Marketing-in-2020.jpg","5 Ways to Ace Hospitality Marketing in 2020",1,"January 20, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2020/01/RateGain-Leveraging-UI-to-Create-Value_Blog.jpg","Why UX is Instrumental for Revenue Management",1,"January 14, 2020"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/12/Visualizing-Data-Like-a-Pro-The-Key-to-Unlock-the-Data-Gold-Mine.jpg","Visualizing Data Like a Pro: The Key to Unlock the Data Gold Mine",1,"December 17, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/12/Smart-Shopping-for-Data-Blog.jpg","Smart Shopping for Data: Driving Analytics Excellence in the Airlines Industry",1,"December 4, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Four-Signs-It-is-Time-to-Change-your-Distribution-Partner-5.jpg","Mr. Hotelier, Four Signs It is Time to Change your Distribution Partner",1,"November 29, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Navigating-Constant-Consolidation-banner.jpg","Adopting SCRUM in the Organization’s People Processes",1,"November 22, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/Navigating-Constant-Consolidation-banner.jpg","How to Deliver Value In The Era Of Hospitality Industry Consolidation?",1,"November 19, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/11/airline.jpg","What will define Long Term Success for Airlines",1,"November 11, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Airline-Revenue-Manager-PR-2.jpg","Challenges for Airline Revenue Managers Beyond 2020",1,"October 23, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Airline-Revenue-Manager-Blog.jpg","Navigating Constant Consolidation",5,"October 21, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Distribution-blog-banner.jpg","Our point of view on Distribution Journey",5,"October 17, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/ui-banner-1.jpg","Putting User Experience at the center of a new problem",5,"October 15, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/10/Re-Configuring-The-Distribution-Models-For-The-Next-Gen-Distribution-Ecosystem.jpg","The Last Distribution Challenge",5,"October 15, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/09/Can-Car-Rental-analytics-help-make-better-investment-decisions-2.jpg","Can Car Rental analytics help make better investment decisions?",5,"October 4, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/09/blog-post.jpg","Top 3 considerations for blueprinting your content transformation",5,"September 21, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/09/cargain.jpg","The Path to A Shared Future: Can car rentals help in turning around the industry slowdown ?",5,"September 11, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/08/Delivering-Duty-of-Care-in-the-Age-of-Corporate-Rogue-Travel.jpg","Delivering Duty of Care in the Age of Corporate Rogue Travel",5,"August 21, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/07/Who-is-winning-the-experience-game-in-travel-and-hospitality-1.jpg","Who is winning the experience game in travel and hospitality?",5,"July 22, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/07/Airlines-Soaring-on-Ancillary-Revenue.jpg","Airlines: Soaring on Ancillary Revenue",1,"July 18, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/06/car.jpg","Transaction Tracking and Analytics: Steering Car Rental",1,"June 24, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/06/car1.jpg","Enhancing Car Rental Revenue Management with AI-driven Dynamic Pricing",1,"June 24, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Cruise-Image-1218x609.jpg","Busting a billion-dollar digital myth for cruise lines!",1,"February 8, 2019"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Dss-Blog-1200x600.jpg","The future of distribution strategy at your doorstep",1,"September 24, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/2-brandgain-1200x600.jpg","‘A Thousand Words’: Why Great Visuals Speak Directly, Fluently and Effortlessly",1,"August 27, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/1-packages-1200x600.jpg","New Age Data is Driving Growth for Travel Package Providers",1,"August 24, 2018"
,"Tackling content issues head-on",1,"July 16, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Distribution-900x450.jpg","7 Top Trends In Hotel Distribution Today",1,"July 13, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Retagain_HRS-1-764x382.jpg","HRS Selects RateGain as its Channel Management Partner for their newest connectivity platform",0,"May 4, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/code_itinerary1-534x267.jpg","Code Itineraries: A road map for the travel industry to unlock one trillion dollars in value by 2025",0,"April 11, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/SEO_HOTEL-1-650x325.png","5 Ways to Improve Your Hotel's Visibility within Search Engines",0,"April 9, 2018"
,"Hitting a home run in automation tools",0,"April 3, 2018"
,"Tapping the world’s no. 1 outbound travel market",0,"January 22, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/madrid-TT-hres-2011_8-xlarge-1280x640.jpg","It's 100% pure adrenaline! Introducing Distribution Strategy Studio",0,"January 11, 2018"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Reputation-Management-147765833-2800x1400-scaled.jpg","Your Hotel Reputation Matters to Your Revenue",0,"December 11, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/revenu_leakage_banner_mail1-754x377.jpg","Hoteliers, Take a Re-look at Parity and Prevent Revenue Leakages",0,"November 23, 2017"
,"Assessing the boom in travel startups",0,"November 21, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Increase-Sales-Revenue-66983953-765x382-764x382.jpg","Building the Perfect Revenue Strategy Is Not Enough; Advanced Hotel Revenue Management Tool is a Must!",0,"November 13, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Geo-pricing-764x382.png","Travel Industry is Already Using Geo-based Competitive Price Tracking; Act Now Before Its Too Late",0,"November 3, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/pricing-764x382.jpg","We Bet You Will Not Want to Miss The Benefits of a Comprehensive Hotel Price Intelligence Solution!",0,"October 25, 2017"
,"Sharing economy blurring the lines in hospitality",0,"October 23, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-202739491-2800x1400-scaled.jpg","Tracking Mobile App Rates of Your Competition is a MUST for Your Price Strategy!",0,"October 11, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Artificial_Intelligence-764x382.jpg","Will Artificial Intelligence Replace Human Intelligence in Revenue Management and Pricing Analysis?",0,"September 29, 2017"
,"It’s time to reexamine the data structure behind hotel distribution",0,"September 25, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2017/09/bigstock-Digital-Marketing-New-Startup-190890487-2800x1400-1.jpg","7 Fundamental Hotel Marketing Strategies To Stand Out From Your Competition",0,"September 21, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Loyalty-Program-145042721-2800x1400-scaled.jpg","Design an Effective Hotel Guest Loyalty Program to Increase Hotel Bookings and Revenue",0,"September 18, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-192270436-2800x1400-scaled.jpg","Yield Management in Hospitality - Important for Efficient Revenue Management Strategy",0,"September 14, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-193620838-3000x1500-scaled.jpg","What Makes Your Guests The Promoters of Your Brand?",0,"September 7, 2017"
,"Tapping the potential of IoT",0,"August 29, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Social-media-travel-industry-300x207-1-1100x759-1-570x285.jpg","The Role and Future of Technology in Travel Industry",0,"August 28, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/BG_blog_banner2-764x382-764x382.jpg","New Consumer Review Dashboard For Hotels",0,"August 21, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotelier-demand-forecasting-762x381-1.jpg","Measuring Demand in Your City will Skyrocket your Revenue - Here is How!",0,"August 21, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Man-Select-Happy-156570752-2800x1400-scaled.jpg","7 Best Methods to Gather Quality Guest Feedback",0,"August 16, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/G8H6842-1-4896x2448-scaled.jpg","The Brilliant Hotelier: Face To Face With Panayiotis Kyprianou From Thanos Resorts & Spas, Cyprus",0,"August 14, 2017"
,"Monitoring Hundreds of Booking Sites - No Longer a Challenging Task for Hoteliers",0,"August 10, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2017/08/bigstock-Support-Help-Unity-Togethernes-118375838-2800x1400-1.jpg","Hotels, Utilize Closed User Group (CUG) Customers to Increase Revenue Through Direct Bookings",0,"August 8, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Teamwork-And-Integration-Conce-66966004-2800x1400-scaled.jpg","Create a Revenue Centric Culture in your Hotel by Integrating Technology",0,"August 2, 2017"
,"Despite the best efforts of hotel brands, travelers still love to click around",0,"August 1, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Reputation-Popular-Ranking-Hon-184164262-3596x1798-scaled.jpg","Hoteliers, Are You Using Mobile to Support Your Online Reputation Management?",0,"July 31, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Online-Reviews-Evaluation-Time-185136694-2800x1400-scaled.jpg","7 Practical tips to improve online reviews of your hotel",0,"July 25, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2016/03/Channel-Management-Features-to-Choose-the-Right-Hotel-Channel-Manager.webp","14 Features to Consider Before Your Hotel Decides to Devote In a Channel Manager",0,"July 24, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Man-Select-Happy-156570752-2800x1400-scaled.jpg","Managing Hotel Guest Sentiment and Online Presence to Create Revenue Centric Culture",0,"July 19, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Distribution-900x450.jpg","Hoteliers, You Need a Channel Manager with an Edge to Stand out from Competition",0,"July 18, 2017"
,"Blockchain and its potential to upend the travel industry",0,"July 17, 2017"
"https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Increase-Sales-Revenue-66983953-765x382-764x382-1.jpg","Hoteliers, Learn How to Create A Revenue Centric Culture in Your Hotel",0,"July 10, 2017"
